PiratesID,PlayerName,OrgCode,PrefPos,SplitTypeCode,RAA,RAA_635,AdjProd,ERA,IP,,
725B31D7-26D6-49E3-8569-932EE0B88621,"Chirinos, Jhosep",NY,RHR,EPS,-0.16527,-104.94645,0,13.22449,0.17532,,
55A8C4C0-82F6-4FBD-940D-933BA857482B,"Burns, Tanner",CLE,RHR,EPS,-10.97705,-40.70783823,0.45199,7.01575,36.46744,,
55A8C4C0-82F6-4FBD-940D-933BA857482B,"Burns, Tanner",CLE,RHR,EPSvsL,-4.86715,-41.6914909,0.43875,6.87273,15.79298,,
55A8C4C0-82F6-4FBD-940D-933BA857482B,"Burns, Tanner",CLE,RHR,EPSvsR,-6.10991,-39.95692712,0.4621,7.125,20.67446,,
214501FE-0FD6-4541-A669-936E9BFFD990,"Song, Eun-beom",KBO,RHR,EPSvsL,-0.07108,-78.43157017,0,0,0,,
214501FE-0FD6-4541-A669-936E9BFFD990,"Song, Eun-beom",KBO,RHR,EPSvsR,-0.11057,-85.44302334,0,0,0,,
214501FE-0FD6-4541-A669-936E9BFFD990,"Song, Eun-beom",KBO,RHR,EPS,-0.17999,-82.54454259,0,0,0.33033,,
71EB6EB0-6407-4347-A041-9467EFFA1C4F,"Montero, Ricardo",LA,RHR,EPSvsR,-0.08848,-93.57738878,0,12.34285,0.10654,,
71EB6EB0-6407-4347-A041-9467EFFA1C4F,"Montero, Ricardo",LA,RHR,EPSvsL,-0.05532,-87.91060837,0,11.25,0.07305,,
71EB6EB0-6407-4347-A041-9467EFFA1C4F,"Montero, Ricardo",LA,RHR,EPS,-0.1438,-91.313,0,11.8983,0.17959,,
4760308B-2AAF-423F-9D06-6E9716D919C0,"Carrera, Emisael",STL,RHS,EPSvsR,-0.12219,-127.2332453,0,15.42858,0.10377,,
4760308B-2AAF-423F-9D06-6E9716D919C0,"Carrera, Emisael",STL,RHS,EPS,-0.202,-128.27,0,15.6,0.16678,,
F11EFC68-2313-421B-BA22-6EB41250ADCA,"Darvish, Yu",SD,RHS,EPSvsR,-0.34866,-1.018887368,0.98628,4.04192,52.51925,,
F11EFC68-2313-421B-BA22-6EB41250ADCA,"Darvish, Yu",SD,RHS,EPSvsL,0.18281,0.600540642,1.00808,3.98658,46.85849,,
F11EFC68-2313-421B-BA22-6EB41250ADCA,"Darvish, Yu",SD,RHS,EPS,-0.16553,-0.255998305,0.99655,4.01582,99.37772,,
68A8F88B-F949-40D6-940B-7176272F0C72,"Ceballos, Luis",NULL,RHS,EPSvsR,-0.10928,-125.2916855,0,15.75,0.09216,,
68A8F88B-F949-40D6-940B-7176272F0C72,"Ceballos, Luis",NULL,RHS,EPS,-0.19612,-124.5362,0,15.36923,0.16639,,
68A8F88B-F949-40D6-940B-7176272F0C72,"Ceballos, Luis",NULL,RHS,EPSvsL,-0.08684,-123.5983414,0,15.82758,0.07424,,
26D3C162-EFED-481C-9426-7349A621952E,"McGraw, Teddy",SEA,RHS,EPSvsL,-0.03535,-49.34437581,0.33566,7.80723,0.09454,,
26D3C162-EFED-481C-9426-7349A621952E,"McGraw, Teddy",SEA,RHS,EPSvsR,-0.04248,-49.48687373,0.33378,7.63636,0.11276,,
FADF8D7E-6F3C-431D-AFD9-9628F70F2380,"Cardona, Ryan",CIN,RHR,EPSvsL,-0.41683,-46.04534305,0.38013,7.2605,1.22032,,
FADF8D7E-6F3C-431D-AFD9-9628F70F2380,"Cardona, Ryan",CIN,RHR,EPSvsR,-0.56039,-49.9091363,0.32811,7.53061,1.50745,,
FADF8D7E-6F3C-431D-AFD9-9628F70F2380,"Cardona, Ryan",CIN,RHR,EPS,-0.97723,-48.18497536,0.35133,7.53962,2.71752,,
F2742877-55F4-4232-894E-971B227CA790,"Zinn, Keegan",CLE,RHR,EPSvsR,-0.10266,-104.2408494,0,13.24528,0.11103,,
F2742877-55F4-4232-894E-971B227CA790,"Zinn, Keegan",CLE,RHR,EPSvsL,-0.05935,-100.5959054,0,12.65625,0.06704,,
F2742877-55F4-4232-894E-971B227CA790,"Zinn, Keegan",CLE,RHR,EPS,-0.16201,-102.87635,0,13.17857,0.17597,,
768B5929-5C96-4C7B-B4A7-B19F2E6678D3,"Breton, Albert",NULL,RHR,EPSvsR,-0.04026,-78.29086789,0,13.49993,0.0512,,
768B5929-5C96-4C7B-B4A7-B19F2E6678D3,"Breton, Albert",NULL,RHR,EPSvsL,-0.08519,-80.32377092,0,10.79998,0.12799,,
768B5929-5C96-4C7B-B4A7-B19F2E6678D3,"Breton, Albert",NULL,RHR,EPS,-0.12545,-79.66075,0,11.57145,0.17918,,
B34D47A0-75C4-4254-9740-B2B59FF5682D,"Bergin, Jesse",MIA,RHR,EPSvsL,-0.03318,-49.15727585,0.33822,7.56,0.09032,,
B34D47A0-75C4-4254-9740-B2B59FF5682D,"Bergin, Jesse",MIA,RHR,EPSvsR,-0.04013,-44.59747283,0.39964,7.25373,0.12103,,
B34D47A0-75C4-4254-9740-B2B59FF5682D,"Bergin, Jesse",MIA,RHR,EPS,-0.07331,-46.55185,0.37332,7.44828,0.20954,,
71DD818C-0B2C-491D-811B-B3650169D80C,"Winn, Cole",TEX,RHR,EPSvsR,-4.23191,-20.7091265,0.72121,5.4,29.12679,,
71DD818C-0B2C-491D-811B-B3650169D80C,"Winn, Cole",TEX,RHR,EPSvsL,-3.84624,-25.74494195,0.65342,6,20.97129,,
71DD818C-0B2C-491D-811B-B3650169D80C,"Winn, Cole",TEX,RHR,EPS,-8.07819,-22.83600902,0.69258,5.65116,50.09808,,
493C0D82-7AD9-4C92-BEFD-B3F7E92D8CC6,"Mejia, Jeyson",MIA,RHR,EPSvsR,-0.12287,-125.4178589,0,14.89655,0.10511,,
493C0D82-7AD9-4C92-BEFD-B3F7E92D8CC6,"Mejia, Jeyson",MIA,RHR,EPSvsL,-0.07029,-118.1110082,0,15,0.06524,,
493C0D82-7AD9-4C92-BEFD-B3F7E92D8CC6,"Mejia, Jeyson",MIA,RHR,EPS,-0.19316,-122.6566,0,15.26087,0.16672,,
9B68CA11-1DF9-4B71-8D46-B42E7D45EFF6,"Robertson, Nick",TOR,RHR,EPSvsR,-0.35119,-1.669459134,0.97753,4.05,31.54943,,
9B68CA11-1DF9-4B71-8D46-B42E7D45EFF6,"Robertson, Nick",TOR,RHR,EPS,-2.07649,-5.597121176,0.92465,4.43571,55.2115,,
9B68CA11-1DF9-4B71-8D46-B42E7D45EFF6,"Robertson, Nick",TOR,RHR,EPSvsL,-1.72556,-10.74238735,0.85539,4.95,23.66207,,
FF8160FF-A73A-4134-B4F2-B4C6FFA58923,"Burch, Tyler",BAL,RHR,EPSvsR,-0.35842,-38.10718723,0.48699,6.86441,1.27364,,
FF8160FF-A73A-4134-B4F2-B4C6FFA58923,"Burch, Tyler",BAL,RHR,EPSvsL,-0.27942,-41.02666257,0.44771,7.07143,0.90666,,
FF8160FF-A73A-4134-B4F2-B4C6FFA58923,"Burch, Tyler",BAL,RHR,EPS,-0.63784,-39.33334175,0.47049,6.88235,2.20188,,
E22AE32A-555E-431C-ADB5-B50C2DAB40FA,"Coleman, Dylan",NULL,RHR,EPSvsL,-2.82468,-21.78495385,0.70673,5.86957,18.21664,,
E22AE32A-555E-431C-ADB5-B50C2DAB40FA,"Coleman, Dylan",NULL,RHR,EPSvsR,-2.91406,-16.78357669,0.77406,5.22581,24.55287,,
E22AE32A-555E-431C-ADB5-B50C2DAB40FA,"Coleman, Dylan",NULL,RHR,EPS,-5.73869,-18.9216077,0.74528,5.5,42.7695,,
10B00CE7-CD91-45F2-B5F4-B6B2A30ECE9F,"Rosario, Emilio",NULL,RHR,EPSvsR,-0.11314,-117.2540475,0,13.96551,0.10621,,
10B00CE7-CD91-45F2-B5F4-B6B2A30ECE9F,"Rosario, Emilio",NULL,RHR,EPSvsL,-0.06825,-111.9054689,0,13.5,0.06593,,
10B00CE7-CD91-45F2-B5F4-B6B2A30ECE9F,"Rosario, Emilio",NULL,RHR,EPS,-0.18139,-115.18265,0,14.3617,0.17214,,
67F46383-9BC4-44D6-9EE5-B6D6BF90EB12,"Taveras, Jhonly",ATL,RHR,EPS,-0.1745,-110.8075,0,13.94506,0.17244,,
67F46383-9BC4-44D6-9EE5-B6D6BF90EB12,"Taveras, Jhonly",ATL,RHR,EPSvsL,-0.06947,-110.9632751,0,14.25,0.06822,,
67F46383-9BC4-44D6-9EE5-B6D6BF90EB12,"Taveras, Jhonly",ATL,RHR,EPSvsR,-0.10502,-110.6941655,0,13.74546,0.10422,,
1F0123DA-6925-4442-A975-B71E15FBCB30,"Ishikawa, Ayumu",NPB,RHR,EPSvsR,-0.12166,-89.77710892,0,0,0,,
1F0123DA-6925-4442-A975-B71E15FBCB30,"Ishikawa, Ayumu",NPB,RHR,EPS,-1.44911,-87.23503888,0,0,2.21117,,
1F0123DA-6925-4442-A975-B71E15FBCB30,"Ishikawa, Ayumu",NPB,RHR,EPSvsL,-0.09678,-84.2291878,0,0,0,,
DBBF447A-D477-4F6E-9CD9-B75AC45E81A1,"Mendez, Jesus",CWS,RHR,EPSvsR,-0.04571,-51.38591863,0.30824,8.01563,0.11564,,
DBBF447A-D477-4F6E-9CD9-B75AC45E81A1,"Mendez, Jesus",CWS,RHR,EPS,-0.08393,-53.29555,0.28255,8.19643,0.20237,,
DBBF447A-D477-4F6E-9CD9-B75AC45E81A1,"Mendez, Jesus",CWS,RHR,EPSvsL,-0.03822,-55.77446339,0.2492,8.26531,0.08854,,
B8FC28D1-3A7F-4C2B-988A-B7AE10B22672,"Miller, Shelby",NULL,RHR,EPSvsL,-0.84255,-6.323519348,0.91487,4.33928,19.76794,,
B8FC28D1-3A7F-4C2B-988A-B7AE10B22672,"Miller, Shelby",NULL,RHR,EPSvsR,-1.66274,-9.093510796,0.87758,4.55844,27.18092,,
B8FC28D1-3A7F-4C2B-988A-B7AE10B22672,"Miller, Shelby",NULL,RHR,EPS,-2.50525,-7.925755313,0.8933,4.43284,47.30185,,
A951364C-4E35-4F87-8F54-DD3A332E6D63,"Perez, Yeri",KC,RHR,EPSvsR,-0.08064,-85.52217119,0,11.39063,0.10952,,
A951364C-4E35-4F87-8F54-DD3A332E6D63,"Perez, Yeri",KC,RHR,EPSvsL,-0.05543,-87.72099688,0,11.30233,0.07359,,
A951364C-4E35-4F87-8F54-DD3A332E6D63,"Perez, Yeri",KC,RHR,EPS,-0.13608,-86.4108,0,11.35514,0.18311,,
E08F6D39-D529-4AB3-877C-DDD70273C702,"McAvene, Michael",NULL,RHR,EPSvsR,-0.08846,-82.32153587,0,0,0.11283,,
E08F6D39-D529-4AB3-877C-DDD70273C702,"McAvene, Michael",NULL,RHR,EPSvsL,-0.11228,-75.97561885,0,0,0.33333,,
3835DE17-24A4-4854-8FFD-71FB5C55FC36,"DeSclafani, Anthony",NULL,RHS,EPSvsL,-0.2281,-19.47420644,0.73784,3.85715,1.77275,,
4C8B0A72-F27C-4B94-8BD3-A87A8A508B9E,"Montas, Donal",DET,RHS,EPSvsR,-0.09597,-101.4431368,0,12.75,0.10723,,
4C8B0A72-F27C-4B94-8BD3-A87A8A508B9E,"Montas, Donal",DET,RHS,EPSvsL,-0.05935,-94.39038746,0,12.375,0.07148,,
4C8B0A72-F27C-4B94-8BD3-A87A8A508B9E,"Montas, Donal",DET,RHS,EPS,-0.15531,-98.62185,0,12.6,0.17871,,
B9B61E6A-E333-45A8-8F35-A8AE763FDE3C,"De Frias, Haniel",NULL,RHS,EPSvsR,-0.11231,-116.3482935,0,13.96551,0.10588,,
B9B61E6A-E333-45A8-8F35-A8AE763FDE3C,"De Frias, Haniel",NULL,RHS,EPS,-0.18038,-114.5413,0,14.3617,0.1716,,
B9B61E6A-E333-45A8-8F35-A8AE763FDE3C,"De Frias, Haniel",NULL,RHS,EPSvsL,-0.06807,-111.6795422,0,13.5,0.06572,,
CBE15559-508F-4B55-86DB-AB2527C6D621,"Carrasco, Carlos",NULL,RHS,EPSvsR,-4.18438,-12.9018149,0.82631,4.8503,48.08693,,
CBE15559-508F-4B55-86DB-AB2527C6D621,"Carrasco, Carlos",NULL,RHS,EPSvsL,-3.84058,-13.09736239,0.82368,4.86,43.19185,,
CBE15559-508F-4B55-86DB-AB2527C6D621,"Carrasco, Carlos",NULL,RHS,EPS,-8.02484,-12.99447177,0.82507,4.85489,91.27879,,
94F6E4BF-1B81-4487-96D6-E3E08F2DF351,"Severino, Luis",NULL,RHS,EPSvsR,3.5013,7.843424493,1.10559,3.46154,69.23595,,
94F6E4BF-1B81-4487-96D6-E3E08F2DF351,"Severino, Luis",NULL,RHS,EPSvsL,-0.47354,-1.147519575,0.98455,4.09551,63.19999,,
94F6E4BF-1B81-4487-96D6-E3E08F2DF351,"Severino, Luis",NULL,RHS,EPS,3.02772,3.524443138,1.04745,3.76408,132.43593,,
D84B5D0C-21FE-4096-838F-E4B2E38C5A52,"Varland, Louis",MIN,RHS,EPSvsL,-7.29103,-12.81835915,0.82744,4.86,84.53176,,
D84B5D0C-21FE-4096-838F-E4B2E38C5A52,"Varland, Louis",MIN,RHS,EPSvsR,-5.42266,-8.43759169,0.88641,4.60588,95.80267,,
D84B5D0C-21FE-4096-838F-E4B2E38C5A52,"Varland, Louis",MIN,RHS,EPS,-12.71398,-10.49463247,0.85872,4.725,180.33443,,
86530816-E77A-432F-B56C-E7D4804D9C13,"Thorpe, Drew",CWS,RHS,EPSvsR,-7.66871,-22.76379524,0.69355,5.43396,48.92675,,
86530816-E77A-432F-B56C-E7D4804D9C13,"Thorpe, Drew",CWS,RHS,EPSvsL,-6.59321,-21.54213525,0.71,5.47552,44.00331,,
86530816-E77A-432F-B56C-E7D4804D9C13,"Thorpe, Drew",CWS,RHS,EPS,-14.262,-22.18237157,0.70138,5.54305,92.93005,,
7D05F5BD-23A8-4BAC-B37F-E7D8F17C3735,"Encarnacion, Gadiel",CHI,RHS,EPSvsR,-0.09176,-93.126838,0,11.8125,0.1115,,
7D05F5BD-23A8-4BAC-B37F-E7D8F17C3735,"Encarnacion, Gadiel",CHI,RHS,EPSvsL,-0.05523,-93.69269609,0,12.78948,0.0662,,
7D05F5BD-23A8-4BAC-B37F-E7D8F17C3735,"Encarnacion, Gadiel",CHI,RHS,EPS,-0.14698,-93.3323,0,11.94231,0.18119,,
475E01ED-8C96-417E-A525-0DC994B51AB9,"Baez, Henry",SD,RHS,EPSvsR,-0.47806,-37.79558607,0.49119,6.70807,1.73177,,
475E01ED-8C96-417E-A525-0DC994B51AB9,"Baez, Henry",SD,RHS,EPSvsL,-0.45914,-42.14235847,0.43268,7.09489,1.47362,,
475E01ED-8C96-417E-A525-0DC994B51AB9,"Baez, Henry",SD,RHS,EPS,-0.9372,-39.80709224,0.46411,6.90909,3.19462,,
42457049-576C-48A5-A9B0-0E1CD7EACCD4,"Schultz, Paxton",TOR,RHS,EPSvsR,-5.91752,-30.68379927,0.58693,6.3,27.00177,,
42457049-576C-48A5-A9B0-0E1CD7EACCD4,"Schultz, Paxton",TOR,RHS,EPS,-12.01747,-34.10483894,0.54088,6.46012,48.90321,,
42457049-576C-48A5-A9B0-0E1CD7EACCD4,"Schultz, Paxton",TOR,RHS,EPSvsL,-6.09994,-38.24087576,0.4852,6.65754,21.90144,,
187ABF67-398E-469F-B068-104DC7502F40,"Rodriguez, Oswal",KC,RHS,EPSvsR,-0.12405,-93.12512561,0,0,0,,
187ABF67-398E-469F-B068-104DC7502F40,"Rodriguez, Oswal",KC,RHS,EPSvsL,-0.09672,-84.17696883,0,0,0,,
187ABF67-398E-469F-B068-104DC7502F40,"Rodriguez, Oswal",KC,RHS,EPS,-0.22076,-88.97714362,0,0,0.33333,,
752205BB-D011-4844-8599-10FCEECA12DF,"Rivera, Juan",KC,RHS,EPSvsR,-0.12516,-92.35987961,0,0,0,,
752205BB-D011-4844-8599-10FCEECA12DF,"Rivera, Juan",KC,RHS,EPSvsL,-0.09612,-83.6547792,0,0,0,,
752205BB-D011-4844-8599-10FCEECA12DF,"Rivera, Juan",KC,RHS,EPS,-0.22127,-88.36105626,0,0,0.33333,,
B65CFE4F-317F-4A5F-842C-3FEB18871D08,"Musgrove, Joe",SD,RHS,EPSvsR,0.31542,0.736171675,1.00991,3.97895,65.73898,,
B65CFE4F-317F-4A5F-842C-3FEB18871D08,"Musgrove, Joe",SD,RHS,EPS,2.30372,2.821518716,1.03798,3.78297,125.94204,,
B65CFE4F-317F-4A5F-842C-3FEB18871D08,"Musgrove, Joe",SD,RHS,EPSvsL,1.9879,5.123157506,1.06897,3.72414,60.20307,,
A44FE833-1D7A-4ECF-962D-4041E618A2C7,"Suarez, Joander",NY,RHS,EPSvsR,-3.17661,-32.33693604,0.56468,6.35294,13.72891,,
A44FE833-1D7A-4ECF-962D-4041E618A2C7,"Suarez, Joander",NY,RHS,EPSvsL,-3.5633,-41.33410581,0.44356,7.00763,11.75482,,
A44FE833-1D7A-4ECF-962D-4041E618A2C7,"Suarez, Joander",NY,RHS,EPS,-6.73991,-36.54216814,0.50807,6.65493,25.48374,,
40627EF7-FD8A-4B3A-906A-404BB119E6F4,"Burnet, Yizreel",NULL,RHS,EPSvsR,-0.00257,-102.5738529,0,0,0,,
40627EF7-FD8A-4B3A-906A-404BB119E6F4,"Burnet, Yizreel",NULL,RHS,EPSvsL,-0.16974,-108.4791667,0,27.00027,0.13406,,
40627EF7-FD8A-4B3A-906A-404BB119E6F4,"Burnet, Yizreel",NULL,RHS,EPS,-0.17077,-108.43895,0,27.00027,0.13406,,
C1FED761-374C-4442-9594-41148BC57AAC,"Norimoto, Takahiro",NPB,RHS,EPSvsR,-0.72863,-2.663917441,0.96458,4.78438,38.66667,,
657D8366-AFD1-4499-A881-70FD17822545,"Gomez, Yendy",LAA,RHR,EPSvsL,-0.04946,-72.28497779,0.02687,9.69231,0.08431,,
657D8366-AFD1-4499-A881-70FD17822545,"Gomez, Yendy",LAA,RHR,EPS,-0.11444,-72.6694,0.02169,9.9,0.19457,,
FCE2F85D-340E-4B56-97A4-7132BFF38852,"Sweet, Devin",PHI,RHR,EPSvsR,-1.87868,-20.028484,0.73038,5.46836,13.45711,,
FCE2F85D-340E-4B56-97A4-7132BFF38852,"Sweet, Devin",PHI,RHR,EPSvsL,-1.39959,-19.89842004,0.73213,5.49152,10.05025,,
FCE2F85D-340E-4B56-97A4-7132BFF38852,"Sweet, Devin",PHI,RHR,EPS,-3.27825,-19.9726266,0.73113,5.43885,23.6777,,
AA7006FE-CC74-47E5-A955-714A8073C34E,"Truitt, Evan",SEA,RHR,EPSvsR,-9.14235,-53.26909527,0.28289,8.0597,22.33333,,
AA7006FE-CC74-47E5-A955-714A8073C34E,"Truitt, Evan",SEA,RHR,EPSvsL,-7.20705,-55.17825506,0.25719,7.94118,17,,
AA7006FE-CC74-47E5-A955-714A8073C34E,"Truitt, Evan",SEA,RHR,EPS,-16.34939,-54.09411223,0.27178,8.30769,39,,
9057F63F-C4AF-49D0-B6B8-71A045129B94,"Brzykcy, Zach",WSH,RHR,EPSvsR,-3.94768,-25.92273077,0.65103,5.89091,21.49451,,
9057F63F-C4AF-49D0-B6B8-71A045129B94,"Brzykcy, Zach",WSH,RHR,EPSvsL,-3.07739,-26.57247024,0.64228,5.78571,16.41399,,
9057F63F-C4AF-49D0-B6B8-71A045129B94,"Brzykcy, Zach",WSH,RHR,EPS,-7.02514,-26.20366243,0.64724,5.84536,37.9085,,
6091DFA2-4AC1-41A0-B30C-729D9DCFB1F0,"Brito, Raul",SD,RHR,EPSvsR,-0.26042,-35.8667112,0.51717,6.64615,0.99102,,
1FCEA845-CFC3-4B79-B9B1-5015DBB53159,"Thornton, Trent",SEA,RHR,EPSvsR,3.47459,15.30633664,1.20606,3.17647,35.80854,,
1FCEA845-CFC3-4B79-B9B1-5015DBB53159,"Thornton, Trent",SEA,RHR,EPSvsL,1.00081,5.952813102,1.08014,3.64865,25.97874,,
1FCEA845-CFC3-4B79-B9B1-5015DBB53159,"Thornton, Trent",SEA,RHR,EPS,4.47559,11.32695876,1.15248,3.375,61.78728,,
A05F4A86-A144-4E17-8518-7AD00E690273,"McDonald, Cole",HOU,RHR,EPSvsR,-0.46165,-36.12716638,0.51365,6.64615,1.74978,,
A05F4A86-A144-4E17-8518-7AD00E690273,"McDonald, Cole",HOU,RHR,EPSvsL,-0.35091,-39.21727492,0.47205,7.2,1.21139,,
17EC4B51-9F08-4FCD-BCFA-1FB77318F876,"Moreno, Henry",WSH,LHR,EPSvsR,-0.14931,-126.4158,0,15.79245,0.12248,,
17EC4B51-9F08-4FCD-BCFA-1FB77318F876,"Moreno, Henry",WSH,LHR,EPSvsL,-0.04483,-113.8682,0,15,0.0416,,
17EC4B51-9F08-4FCD-BCFA-1FB77318F876,"Moreno, Henry",WSH,LHR,EPS,-0.19414,-123.2789,0,15.59155,0.16408,,
93502462-3F3D-47CB-94D2-206EFD24C28D,"Regalado, Jose",PIT,LHP,EPSvsR,-0.11335,-108.1047897,0,13.5,0.114,,
93502462-3F3D-47CB-94D2-206EFD24C28D,"Regalado, Jose",PIT,LHP,EPSvsL,-0.04798,-91.16759927,0,12,0.06035,,
93502462-3F3D-47CB-94D2-206EFD24C28D,"Regalado, Jose",PIT,LHP,EPS,-0.16133,-102.44455,0,12.98077,0.17435,,
B023D47C-F621-44C2-8061-20F88F23EB59,"Radney, Chariel",TB,LHR,EPSvsR,-0.13071,-98.12483006,0,0,0,,
B023D47C-F621-44C2-8061-20F88F23EB59,"Radney, Chariel",TB,LHR,EPSvsL,-0.08961,-77.98902168,0,0,0,,
B023D47C-F621-44C2-8061-20F88F23EB59,"Radney, Chariel",TB,LHR,EPS,-0.22033,-88.80383246,0,0,0.33333,,
8218741D-6F60-403F-AB65-4ED5EFCCA2EE,"Ham, Deok-Ju",KBO,LHR,EPSvsL,-0.09168,-79.79057592,0,0,0,,
8218741D-6F60-403F-AB65-4ED5EFCCA2EE,"Ham, Deok-Ju",KBO,LHR,EPSvsR,-0.11686,-87.72754679,0,0,0,,
8218741D-6F60-403F-AB65-4ED5EFCCA2EE,"Ham, Deok-Ju",KBO,LHR,EPS,-0.26053,-84.05346428,0,0,0.41642,,
75C385B9-86D7-46AD-91C5-4F9E8BB2021F,"Zastryzny, Robert",CHI,LHR,EPSvsR,-3.09741,-18.26092473,0.75417,5.23881,24.6615,,
75C385B9-86D7-46AD-91C5-4F9E8BB2021F,"Zastryzny, Robert",CHI,LHR,EPSvsL,-0.68789,-5.982475507,0.91946,4.59574,17.29987,,
75C385B9-86D7-46AD-91C5-4F9E8BB2021F,"Zastryzny, Robert",CHI,LHR,EPS,-3.78526,-13.30010668,0.82095,4.97368,41.96137,,
E1D585CF-E3BE-4C8E-A185-7A9B7E2B9AA1,"Magno, Andrew",DET,LHR,EPSvsL,-1.50407,-27.35171598,0.63179,6.31915,7.54433,,
E1D585CF-E3BE-4C8E-A185-7A9B7E2B9AA1,"Magno, Andrew",DET,LHR,EPSvsR,-2.97801,-33.6181192,0.54743,6.48,12.03881,,
E1D585CF-E3BE-4C8E-A185-7A9B7E2B9AA1,"Magno, Andrew",DET,LHR,EPS,-4.48208,-31.21802838,0.57974,6.41803,19.58314,,
72CE9CD6-EA9C-488C-A4CF-7D6331CC6CF2,"Carrasco , Luis",ARI,LHP,EPSvsL,-0.05148,-112.0857192,0,14.53847,0.04861,,
72CE9CD6-EA9C-488C-A4CF-7D6331CC6CF2,"Carrasco , Luis",ARI,LHP,EPSvsR,-0.13119,-117.6052093,0,14.34375,0.11965,,
72CE9CD6-EA9C-488C-A4CF-7D6331CC6CF2,"Carrasco , Luis",ARI,LHP,EPS,-0.18267,-115.99545,0,14.08696,0.17199,,
7D1A8A7F-061E-4E4E-BC12-7EABA00D1B8D,"Gursky, Brian",NULL,LHR,EPSvsR,-0.07492,-63.52798216,0.14478,9,0.14987,,
7D1A8A7F-061E-4E4E-BC12-7EABA00D1B8D,"Gursky, Brian",NULL,LHR,EPSvsL,-0.02247,-56.81698722,0.23511,13.49993,0.04996,,
7D1A8A7F-061E-4E4E-BC12-7EABA00D1B8D,"Gursky, Brian",NULL,LHR,EPS,-0.09739,-61.84265,0.16746,10.12499,0.19983,,
24626A47-8109-4F40-91B5-7F6A02804CA4,"Biddle, Jesse",NULL,LHR,EPS,-0.06719,-42.66565,0.42562,6.75002,0.20553,,
24626A47-8109-4F40-91B5-7F6A02804CA4,"Biddle, Jesse",NULL,LHR,EPSvsL,-0.03357,-36.75906606,0.5051,13.49993,0.10276,,
24626A47-8109-4F40-91B5-7F6A02804CA4,"Biddle, Jesse",NULL,LHR,EPSvsR,-0.03362,-50.81934823,0.31586,0,0.10276,,
9F849FAE-BA22-4319-A3F2-AFC1EB25AACC,"Moll, Samuel",CIN,LHR,EPSvsR,-1.91675,-9.755393459,0.86867,4.87952,28.27969,,
9F849FAE-BA22-4319-A3F2-AFC1EB25AACC,"Moll, Samuel",CIN,LHR,EPS,0.83353,2.5589141,1.03445,3.96503,48.72284,,
9F849FAE-BA22-4319-A3F2-AFC1EB25AACC,"Moll, Samuel",CIN,LHR,EPSvsL,2.75032,21.27828601,1.28645,2.7,20.44315,,
4B16007A-F75E-44F0-86B2-B0BF410BF1DA,"Widger, Chris",NULL,LHR,EPSvsR,-0.04403,-47.23131631,0.36416,7.52459,0.12216,,
4B16007A-F75E-44F0-86B2-B0BF410BF1DA,"Widger, Chris",NULL,LHR,EPSvsL,-0.0243,-37.81614548,0.49086,6.90698,0.08611,,
4B16007A-F75E-44F0-86B2-B0BF410BF1DA,"Widger, Chris",NULL,LHR,EPS,-0.06833,-43.38955,0.41586,7.26923,0.20827,,
051CD233-C298-4519-A630-B16EE0D6B79F,"Montgomery, Mike",BOC,LHR,EPSvsR,-6.85679,-84.56239,0,0,13.98249,,
051CD233-C298-4519-A630-B16EE0D6B79F,"Montgomery, Mike",BOC,LHR,EPS,-6.57039,-80.09748027,0,0,9.50279,,
051CD233-C298-4519-A630-B16EE0D6B79F,"Montgomery, Mike",BOC,LHR,EPSvsL,-0.06702,-70.96971617,0.04461,0,0,,
566C2A3D-7B4C-408C-918B-D428D01F2E2C,"Lucas, Easton",TOR,LHR,EPSvsR,-7.37625,-27.43284474,0.6307,5.89655,38.01985,,
566C2A3D-7B4C-408C-918B-D428D01F2E2C,"Lucas, Easton",TOR,LHR,EPSvsL,-2.16246,-13.48238694,0.8185,5.09434,23.16152,,
566C2A3D-7B4C-408C-918B-D428D01F2E2C,"Lucas, Easton",TOR,LHR,EPS,-9.53883,-22.22077171,0.70086,5.59286,61.18137,,
7A5F1863-830B-4553-B72B-D5AF45AC81F9,"Bastardo, Yeremi",DET,LHR,EPSvsL,-0.08825,-76.80539185,0,0,0,,
7A5F1863-830B-4553-B72B-D5AF45AC81F9,"Bastardo, Yeremi",DET,LHR,EPSvsR,-0.12649,-94.95684916,0,0,0,,
7A5F1863-830B-4553-B72B-D5AF45AC81F9,"Bastardo, Yeremi",DET,LHR,EPS,-0.13629,-86.54415,0,0,0.21157,,
2A333F7C-75E1-4219-9B74-D5B70FFFDBB5,"Pascual, Yovannki",SD,LHR,EPSvsR,-0.13108,-96.72845173,0,0,0,,
2A333F7C-75E1-4219-9B74-D5B70FFFDBB5,"Pascual, Yovannki",SD,LHR,EPSvsL,-0.09247,-80.4781256,0,0,0,,
2A333F7C-75E1-4219-9B74-D5B70FFFDBB5,"Pascual, Yovannki",SD,LHR,EPS,-0.22354,-89.26754877,0,0,0.33333,,
8588F447-8145-4D4F-810E-D5CB0247D4AD,"Peres, Michael",NULL,LHR,EPSvsL,-0.0482,-100.3804401,0,13.49999,0.05285,,
8588F447-8145-4D4F-810E-D5CB0247D4AD,"Peres, Michael",NULL,LHR,EPSvsR,-0.12763,-116.5964839,0,15.3,0.11324,,
